session_id,session_title,canceled,description,session_type,start_time,end_time,recorded,skill_level,speakers,room,tracks,sponsored_by,cost
1194,"Covering growing corporate power, even on deadline",False,"<p class=""mt-4 leading-relaxed text-gray-800"">As corporate influence and power grows, it grows increasingly important to document the broader impact of business leaders&#39; actions. For instance, companies are fined billions of dollars each year for stealing workers&#39; wages, degrading the environment, defrauding the government, cheating consumers, and other misconduct - using Violation Tracker, reporters can look up the behavior of companies across more than 450 federal, state, and local regulatory agencies. Many of those same companies also receive billions in taxpayer subsidies in the name of economic development - using Subsidy Tracker, reporters can explore those tax breaks and other giveaways. Taken together, these two databases can help a reporter find patterns and trends in the ways businesses operate, and explore the ways governments enable poor behavior by corporate leaders to continue.</p>",Demo,2026-03-07T16:30:00.000Z,2026-03-07T17:30:00.000Z,True,Beginner,['647df2fe'],White River D,['Story ideas'],,
1198,To whom it may concern: An honest conversation with data team hiring managers,False,"<p class=""mt-4 leading-relaxed text-gray-800"">It’s hard to know what to expect when interviewing for data journalism jobs. What are hiring managers looking for in your resume and cover letter? Are you expected to have a personal website, Github or social media presence? What should you come prepared to talk about during each stage of the interview process? Join us for a panel discussion on how different news organizations approach hiring. Be sure to bring your questions for the Q&amp;A segment.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Please note that this session will not be recorded.</p>",Special,2026-03-07T20:45:00.000Z,2026-03-07T21:45:00.000Z,False,Beginner,"['bca765e7', '55ad6a78', 'a7f68cf1', 'da1ce405']",White River D,['Career'],,
1204,How to find data,False,"<p class=""mt-4 leading-relaxed text-gray-800"">A conversation about how to find and vet credible data sources that you can use right away.</p>",Panel,2026-03-06T15:15:00.000Z,2026-03-06T16:15:00.000Z,True,Beginner,"['628205d5', '4d3d118c', 'af338f06']",White River B,"['Story ideas', 'Public records', 'Local', 'Beat reporting']",,
1207,Easy visualizations for your first data stories,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Learn best practices for thinking about simple data visualizations to help tell your story – plus, a peek at some free tools!</p>",Panel,2026-03-06T19:30:00.000Z,2026-03-06T20:30:00.000Z,True,Beginner,"['83c1fd98', '16a714c2', 'da5a8884', '0908905c']",White River B,['Data viz'],,
1208,Taking it all home,False,"<p class=""mt-4 leading-relaxed text-gray-800"">You&#39;ve picked up some new skills, filled your brain with inspiration and your notebook with ideas, but now what? We&#39;ll give you some tips on how to take advantage of what you&#39;ve learned, avoid letting your skills get rusty and even continue learning when you get back to your job. Bring your questions, too! We&#39;ll have lots of time for that.</p>",Panel,2026-03-08T15:30:00.000Z,2026-03-08T16:30:00.000Z,True,Beginner,"['e99ac350', 'bffb3fd3', '406f2546']",White River B,"['Career', 'Story ideas', 'Students']",,
1215,How to avoid a midterm meltdown: Tips for covering elections,False,"<p class=""mt-4 leading-relaxed text-gray-800"">This panel will show how journalists navigate covering elections with data and how to avoid common mistakes. Speakers will share tips and stories about reporting on election results, campaign finance, and voter turnout.</p>",Panel,2026-03-07T16:30:00.000Z,2026-03-07T17:30:00.000Z,True,Beginner,"['bbcbcc2d', '9fb06caf', '63d8f868', 'b6b6fb69']",White River B,"['Beat reporting', 'Story ideas']",,
1219,"Tracking hidden money, influence and power across borders",False,"<p class=""mt-4 leading-relaxed text-gray-800"">From offshore accounts to complex layers of companies, this session will show you how to follow it across borders and back again, using public data available to any journalist. This session will show practical ways to trace hidden owners, foreign ties, and influence networks using public records and open data. Attendees will learn proven methods to follow the money, connect global disclosures, and turn complex data trails into clear, high-impact stories.</p>",Panel,2026-03-06T15:15:00.000Z,2026-03-06T16:15:00.000Z,True,Beginner,"['4ea31091', 'b666e2c5', 'bae11087']",White River I,"['Beat reporting', 'International', 'Story ideas']",,
1221,Elections 2026: Uncovering influence operations in the U.S.,False,"<p class=""mt-4 leading-relaxed text-gray-800"">This panel will demonstrate how to use tools to investigate and track influence operations. Journalists will learn how to piece together opaque spending networks and uncover crucial details about operations through tax returns, Foreign Agents Registration Act (FARA) filings, digital ad data, corporate records, lobbying disclosures and other sources.</p>",Panel,2026-03-07T19:30:00.000Z,2026-03-07T20:30:00.000Z,True,Beginner,['4ea31091'],White River G,['Elections'],,
1223,Beyond the big leagues: Data journalism in high school sports,False,"<p class=""mt-4 leading-relaxed text-gray-800"">High school sports drive huge traffic but lack the data infrastructure of pro leagues. This demo will explore how journalists build databases and tell data-driven stories when official stats are incomplete or nonexistent. Panelists will share strategies for scraping and standardizing local sports data, creating searchable tools for communities, and making compelling visualizations. Attendees will learn how to find stories in oft-incomplete sports data and build resources that serve coaches, parents, and fans beyond a single season.</p>",Demo,2026-03-07T14:00:00.000Z,2026-03-07T15:00:00.000Z,False,Beginner,"['cf8416be', 'a7456b48']",202,['Sports'],,
1224,Making public data actually public: Building tools to serve communities,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Public records are technically “public,” but that doesn’t mean they’re accessible. This panel features journalists who’ve taken hard-to-use government data and transformed it into searchable databases that serve their communities. Panelists will share case studies of look up tools for stories like city council redistricting, voter registration cancellation and more. We’ll discuss how to navigate the technical and editorial decisions involved in cleaning and publishing messy government data, the reality of maintaining these tools long-term, and maintaining reader/user/data privacy.</p>",Panel,2026-03-07T19:30:00.000Z,2026-03-07T20:30:00.000Z,True,Beginner,"['cf8416be', 'bd2d9647', 'f6163300', 'a8c63be0']",White River B,['Tools & Tech'],,
1225,Stadium pulse: Building sports data visualizations on deadline,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Want to create compelling sports graphics fast? In this hands-on class, you’ll build a “How’s your favorite college basketball team doing?” visualization using March Madness data. We’ll use Python and Jupyter notebooks to pull live data from an API, then create charts in Datawrapper. You’ll learn the workflow for going from raw data to published graphic quickly: automating data collection, choosing which stats tell the story, and designing for both casual fans and stats enthusiasts.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">An understanding of basics in Python is helpful, but not required, for this session. Laptops will be provided.</p>",Hands-on,2026-03-08T13:00:00.000Z,2026-03-08T14:00:00.000Z,False,Intermediate,"['cf8416be', 'e915ce07']",205,"['Data viz', 'Sports']",,
1226,"Running large language models locally, on your computer!",False,"<p class=""mt-4 leading-relaxed text-gray-800"">Learn how to run powerful language models like Llama, Mistral, and Gemma directly on your own computer. This hands-on session covers the basics of local LLM deployment using LM Studio, hardware requirements (spoiler: you don&#39;t need a supercomputer), and practical reporting applications. We&#39;ll discuss the trade-offs between local and cloud-based models, explore use cases where local models excel, and demonstrate workflows for integrating LLMs into your reporting toolkit.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for beginners and anyone who wants to learn to run LLMs locally. Laptops will be provided.</p>",Hands-on,2026-03-05T20:45:00.000Z,2026-03-05T21:45:00.000Z,False,Beginner,"['a3761ae7', '21839acb']",104,['Tools & Tech'],,
1227,Turn the impossible into the doable: The random sample as a reporting tool,False,"<p class=""mt-4 leading-relaxed text-gray-800"">You want to know how often people get their wages garnished because of unpaid medical bills...but it would take years to comb through all those court cases. Or maybe you have a long list of people deemed fraudsters and want to know how many of them are still operating businesses...but it would be impractical to look up each one. It&#39;s time for a random sample. This session addresses how to use random sampling as a reporting tool, and how to write up your findings for a lay audience. We&#39;ll review questions like: How big of a sample do you need? How can you design your random sample so that certain populations or geographies (like rural areas) don&#39;t get ignored?</p>",Demo,2026-03-07T20:45:00.000Z,2026-03-07T21:45:00.000Z,True,Beginner,"['891a141a', '002186ae']",White River G,['Data analysis'],,
